date,continent,total_cases,total_deaths,reproduction_rate,total_tests,positive_rate,population,population_density,median_age,aged_65_older,life_expectancy
2020-06-09,Europe,50265.0,282.0,0.92,,0.07,9449321.0,46.858,40.3,14.799,74.79
2020-06-10,Europe,51066.0,288.0,0.91,,0.066,9449321.0,46.858,40.3,14.799,74.79
2020-06-11,Europe,51816.0,293.0,0.9,,0.061,9449321.0,46.858,40.3,14.799,74.79
2020-06-12,Europe,52520.0,298.0,0.89,,0.057,9449321.0,46.858,40.3,14.799,74.79
2020-06-13,Europe,53241.0,303.0,0.88,714324.0,0.053,9449321.0,46.858,40.3,14.799,74.79
2020-06-14,Europe,53973.0,308.0,0.88,,0.049,9449321.0,46.858,40.3,14.799,74.79
2020-06-15,Europe,54680.0,312.0,0.87,749917.0,0.045,9449321.0,46.858,40.3,14.799,74.79
2020-06-16,Europe,55369.0,318.0,0.86,760549.0,0.046,9449321.0,46.858,40.3,14.799,74.79
2020-06-17,Europe,56032.0,324.0,0.85,,0.043,9449321.0,46.858,40.3,14.799,74.79
2020-06-18,Europe,56657.0,331.0,0.84,800435.0,0.041,9449321.0,46.858,40.3,14.799,74.79
2020-06-19,Europe,57333.0,337.0,0.83,821887.0,0.039,9449321.0,46.858,40.3,14.799,74.79
2020-06-20,Europe,57936.0,343.0,0.81,842173.0,0.037,9449321.0,46.858,40.3,14.799,74.79
2020-06-21,Europe,58505.0,346.0,0.79,,0.036,9449321.0,46.858,40.3,14.799,74.79
2020-06-22,Europe,59023.0,351.0,0.77,876639.0,0.034,9449321.0,46.858,40.3,14.799,74.79
2020-06-23,Europe,59487.0,357.0,0.75,,0.032,9449321.0,46.858,40.3,14.799,74.79
2020-06-24,Europe,59945.0,362.0,0.73,901904.0,0.032,9449321.0,46.858,40.3,14.799,74.79
2020-06-25,Europe,60382.0,367.0,0.71,919139.0,0.031,9449321.0,46.858,40.3,14.799,74.79
2020-06-26,Europe,60713.0,373.0,0.7,939524.0,0.029,9449321.0,46.858,40.3,14.799,74.79
2020-06-27,Europe,61095.0,377.0,0.69,,0.028,9449321.0,46.858,40.3,14.799,74.79
2020-06-28,Europe,61475.0,383.0,0.69,,0.026,9449321.0,46.858,40.3,14.799,74.79
2020-06-29,Europe,61790.0,387.0,0.68,992007.0,0.024,9449321.0,46.858,40.3,14.799,74.79
2020-06-30,Europe,62118.0,392.0,0.68,,0.023,9449321.0,46.858,40.3,14.799,74.79
2020-07-01,Europe,62424.0,398.0,0.68,,0.021,9449321.0,46.858,40.3,14.799,74.79
2020-07-02,Europe,62698.0,405.0,0.68,,0.021,9449321.0,46.858,40.3,14.799,74.79
2020-07-03,Europe,62997.0,412.0,0.68,1043876.0,0.022,9449321.0,46.858,40.3,14.799,74.79
2020-07-04,Europe,63270.0,418.0,0.68,,0.022,9449321.0,46.858,40.3,14.799,74.79
2020-07-05,Europe,63554.0,423.0,0.68,,0.023,9449321.0,46.858,40.3,14.799,74.79
2020-07-06,Europe,63804.0,429.0,0.67,1074240.0,0.024,9449321.0,46.858,40.3,14.799,74.79
2020-07-07,Europe,64003.0,436.0,0.67,,0.024,9449321.0,46.858,40.3,14.799,74.79
2020-07-08,Europe,64224.0,443.0,0.66,,0.024,9449321.0,46.858,40.3,14.799,74.79
2020-07-09,Europe,64411.0,449.0,0.66,,0.023,9449321.0,46.858,40.3,14.799,74.79
2020-07-10,Europe,64604.0,454.0,0.66,,0.023,9449321.0,46.858,40.3,14.799,74.79
2020-07-11,Europe,64767.0,459.0,0.67,,0.021,9449321.0,46.858,40.3,14.799,74.79
2020-07-12,Europe,64932.0,464.0,0.68,1134653.0,0.02,9449321.0,46.858,40.3,14.799,74.79
2020-07-13,Europe,65114.0,468.0,0.7,,0.021,9449321.0,46.858,40.3,14.799,74.79
2020-07-14,Europe,65269.0,474.0,0.71,,0.022,9449321.0,46.858,40.3,14.799,74.79
2020-07-15,Europe,65443.0,480.0,0.72,1144696.0,0.024,9449321.0,46.858,40.3,14.799,74.79
2020-07-16,Europe,65623.0,485.0,0.74,,0.022,9449321.0,46.858,40.3,14.799,74.79
2020-07-17,Europe,65782.0,491.0,0.75,1172880.0,0.02,9449321.0,46.858,40.3,14.799,74.79
2020-07-18,Europe,65953.0,495.0,0.76,,0.021,9449321.0,46.858,40.3,14.799,74.79
2020-07-19,Europe,66095.0,499.0,0.77,,0.022,9449321.0,46.858,40.3,14.799,74.79
2020-07-20,Europe,66213.0,503.0,0.79,,0.019,9449321.0,46.858,40.3,14.799,74.79
2020-07-21,Europe,66348.0,507.0,0.8,,0.018,9449321.0,46.858,40.3,14.799,74.79
2020-07-22,Europe,66521.0,513.0,0.82,1209400.0,0.017,9449321.0,46.858,40.3,14.799,74.79
2020-07-23,Europe,66688.0,519.0,0.83,1219705.0,0.017,9449321.0,46.858,40.3,14.799,74.79
2020-07-24,Europe,66846.0,524.0,0.84,1230684.0,0.018,9449321.0,46.858,40.3,14.799,74.79
2020-07-25,Europe,67002.0,530.0,0.84,1241624.0,0.017,9449321.0,46.858,40.3,14.799,74.79
2020-07-26,Europe,67132.0,534.0,0.84,1251359.0,0.016,9449321.0,46.858,40.3,14.799,74.79
2020-07-27,Europe,67251.0,538.0,0.85,1257399.0,0.017,9449321.0,46.858,40.3,14.799,74.79
2020-02-04,Europe,1.0,,,,,11589616.0,375.564,41.8,18.571,81.63
2020-02-05,Europe,1.0,,,,,11589616.0,375.564,41.8,18.571,81.63
2020-02-06,Europe,1.0,,,,,11589616.0,375.564,41.8,18.571,81.63
2020-02-07,Europe,1.0,,,,,11589616.0,375.564,41.8,18.571,81.63
2020-02-08,Europe,1.0,,,,,11589616.0,375.564,41.8,18.571,81.63
2020-02-09,Europe,1.0,,,,,11589616.0,375.564,41.8,18.571,81.63
2020-02-10,Europe,1.0,,,,,11589616.0,375.564,41.8,18.571,81.63
2020-02-11,Europe,1.0,,,,,11589616.0,375.564,41.8,18.571,81.63
2020-02-12,Europe,1.0,,,,,11589616.0,375.564,41.8,18.571,81.63
2020-02-13,Europe,1.0,,,,,11589616.0,375.564,41.8,18.571,81.63
2020-02-14,Europe,1.0,,,,,11589616.0,375.564,41.8,18.571,81.63
2020-02-15,Europe,1.0,,,,,11589616.0,375.564,41.8,18.571,81.63
2020-02-16,Europe,1.0,,,,,11589616.0,375.564,41.8,18.571,81.63
2020-02-17,Europe,1.0,,,,,11589616.0,375.564,41.8,18.571,81.63
2020-02-18,Europe,1.0,,,,,11589616.0,375.564,41.8,18.571,81.63
2020-02-19,Europe,1.0,,,,,11589616.0,375.564,41.8,18.571,81.63
2020-02-20,Europe,1.0,,,,,11589616.0,375.564,41.8,18.571,81.63
2020-02-21,Europe,1.0,,,,,11589616.0,375.564,41.8,18.571,81.63
2020-02-22,Europe,1.0,,,,,11589616.0,375.564,41.8,18.571,81.63
2020-02-23,Europe,1.0,,,,,11589616.0,375.564,41.8,18.571,81.63
2020-02-24,Europe,1.0,,,,,11589616.0,375.564,41.8,18.571,81.63
2020-02-25,Europe,1.0,,,,,11589616.0,375.564,41.8,18.571,81.63
2020-02-26,Europe,1.0,,,,,11589616.0,375.564,41.8,18.571,81.63
2020-02-27,Europe,1.0,,,,,11589616.0,375.564,41.8,18.571,81.63
2020-02-28,Europe,1.0,,,,,11589616.0,375.564,41.8,18.571,81.63
2020-02-29,Europe,1.0,,,,,11589616.0,375.564,41.8,18.571,81.63
2020-03-01,Europe,2.0,,,82.0,,11589616.0,375.564,41.8,18.571,81.63
2020-03-02,Europe,8.0,,,399.0,,11589616.0,375.564,41.8,18.571,81.63
2020-03-03,Europe,13.0,,,937.0,,11589616.0,375.564,41.8,18.571,81.63
2020-03-04,Europe,23.0,,,1638.0,,11589616.0,375.564,41.8,18.571,81.63
2020-03-05,Europe,50.0,,,2411.0,,11589616.0,375.564,41.8,18.571,81.63
2020-03-06,Europe,109.0,,,3530.0,,11589616.0,375.564,41.8,18.571,81.63
2020-03-07,Europe,169.0,,2.62,4005.0,0.062,11589616.0,375.564,41.8,18.571,81.63
2020-03-08,Europe,200.0,,2.58,4488.0,0.068,11589616.0,375.564,41.8,18.571,81.63
2020-03-09,Europe,239.0,,2.57,5098.0,0.069,11589616.0,375.564,41.8,18.571,81.63
2020-03-10,Europe,267.0,,2.58,5902.0,0.073,11589616.0,375.564,41.8,18.571,81.63
2020-03-11,Europe,314.0,3.0,2.61,7010.0,0.079,11589616.0,375.564,41.8,18.571,81.63
2020-03-12,Europe,314.0,3.0,2.67,8448.0,0.084,11589616.0,375.564,41.8,18.571,81.63
2020-03-13,Europe,559.0,3.0,2.77,10972.0,0.09,11589616.0,375.564,41.8,18.571,81.63
2020-03-14,Europe,689.0,4.0,2.72,13143.0,0.089,11589616.0,375.564,41.8,18.571,81.63
2020-03-15,Europe,886.0,4.0,2.68,14412.0,0.095,11589616.0,375.564,41.8,18.571,81.63
2020-03-16,Europe,1058.0,5.0,2.62,16304.0,0.104,11589616.0,375.564,41.8,18.571,81.63
2020-03-17,Europe,1243.0,10.0,2.56,18559.0,0.122,11589616.0,375.564,41.8,18.571,81.63
2020-03-18,Europe,1486.0,14.0,2.49,21273.0,0.136,11589616.0,375.564,41.8,18.571,81.63
2020-03-19,Europe,1795.0,21.0,2.42,24668.0,0.155,11589616.0,375.564,41.8,18.571,81.63
2020-03-20,Europe,2257.0,37.0,2.33,27788.0,0.183,11589616.0,375.564,41.8,18.571,81.63
2020-03-21,Europe,2815.0,67.0,2.3,30064.0,0.21,11589616.0,375.564,41.8,18.571,81.63
2020-03-22,Europe,3401.0,75.0,2.26,31478.0,0.222,11589616.0,375.564,41.8,18.571,81.63
2020-03-23,Europe,3743.0,88.0,2.22,34800.0,0.251,11589616.0,375.564,41.8,18.571,81.63
2020-03-24,Europe,4269.0,122.0,2.19,38775.0,0.274,11589616.0,375.564,41.8,18.571,81.63
2020-03-25,Europe,4937.0,178.0,2.15,43057.0,0.294,11589616.0,375.564,41.8,18.571,81.63
2020-03-26,Europe,6235.0,220.0,2.11,47420.0,0.312,11589616.0,375.564,41.8,18.571,81.63
2020-03-27,Europe,7284.0,289.0,2.02,52350.0,0.319,11589616.0,375.564,41.8,18.571,81.63
2020-03-28,Europe,9134.0,353.0,1.96,56200.0,0.324,11589616.0,375.564,41.8,18.571,81.63
2020-03-29,Europe,10836.0,431.0,1.88,58619.0,0.327,11589616.0,375.564,41.8,18.571,81.63
2020-03-30,Europe,11899.0,513.0,1.78,62720.0,0.325,11589616.0,375.564,41.8,18.571,81.63
2020-03-31,Europe,12775.0,705.0,1.68,69152.0,0.318,11589616.0,375.564,41.8,18.571,81.63
2020-04-01,Europe,13964.0,828.0,1.59,75043.0,0.311,11589616.0,375.564,41.8,18.571,81.63
2020-04-02,Europe,15348.0,1011.0,1.5,81131.0,0.302,11589616.0,375.564,41.8,18.571,81.63
2020-04-03,Europe,16770.0,1143.0,1.43,87849.0,0.297,11589616.0,375.564,41.8,18.571,81.63
2020-04-04,Europe,18431.0,1283.0,1.38,93217.0,0.29,11589616.0,375.564,41.8,18.571,81.63
2020-04-05,Europe,19691.0,1447.0,1.34,97045.0,0.282,11589616.0,375.564,41.8,18.571,81.63
2020-04-06,Europe,20814.0,1632.0,1.31,102885.0,0.273,11589616.0,375.564,41.8,18.571,81.63
2020-04-07,Europe,22194.0,2035.0,1.28,110394.0,0.267,11589616.0,375.564,41.8,18.571,81.63
2020-04-08,Europe,23403.0,2240.0,1.24,118366.0,0.256,11589616.0,375.564,41.8,18.571,81.63
2020-04-09,Europe,24983.0,2523.0,1.19,126590.0,0.248,11589616.0,375.564,41.8,18.571,81.63
2020-04-10,Europe,26667.0,3019.0,1.15,135127.0,0.237,11589616.0,375.564,41.8,18.571,81.63
2020-04-11,Europe,28018.0,3346.0,1.12,143275.0,0.225,11589616.0,375.564,41.8,18.571,81.63
2020-04-12,Europe,29647.0,3600.0,1.11,150562.0,0.219,11589616.0,375.564,41.8,18.571,81.63
2020-04-13,Europe,30589.0,3903.0,1.09,157260.0,0.21,11589616.0,375.564,41.8,18.571,81.63
2020-04-14,Europe,31119.0,4157.0,1.07,165423.0,0.199,11589616.0,375.564,41.8,18.571,81.63
2020-04-15,Europe,33573.0,4440.0,1.07,176407.0,0.192,11589616.0,375.564,41.8,18.571,81.63
2020-04-16,Europe,34809.0,4857.0,1.02,187149.0,0.178,11589616.0,375.564,41.8,18.571,81.63
2020-04-17,Europe,36138.0,5163.0,0.98,198449.0,0.166,11589616.0,375.564,41.8,18.571,81.63
2020-04-18,Europe,37183.0,5453.0,0.96,208761.0,0.159,11589616.0,375.564,41.8,18.571,81.63
2020-04-19,Europe,38496.0,5683.0,0.95,215961.0,0.15,11589616.0,375.564,41.8,18.571,81.63
2020-04-20,Europe,39983.0,5828.0,0.94,227877.0,0.144,11589616.0,375.564,41.8,18.571,81.63
2020-04-21,Europe,40956.0,5998.0,0.91,238755.0,0.133,11589616.0,375.564,41.8,18.571,81.63
2020-04-22,Europe,41889.0,6262.0,0.87,254343.0,0.12,11589616.0,375.564,41.8,18.571,81.63
2020-04-23,Europe,42797.0,6490.0,0.84,271722.0,0.106,11589616.0,375.564,41.8,18.571,81.63
2020-04-24,Europe,44293.0,6679.0,0.81,290790.0,0.091,11589616.0,375.564,41.8,18.571,81.63
2020-04-25,Europe,45325.0,6917.0,0.79,307983.0,0.078,11589616.0,375.564,41.8,18.571,81.63
2020-04-26,Europe,46134.0,7094.0,0.76,321862.0,0.071,11589616.0,375.564,41.8,18.571,81.63
2020-04-27,Europe,46687.0,7207.0,0.74,339334.0,0.06,11589616.0,375.564,41.8,18.571,81.63
2020-04-28,Europe,47334.0,7331.0,0.72,359705.0,0.054,11589616.0,375.564,41.8,18.571,81.63
2020-04-29,Europe,47859.0,7501.0,0.69,382365.0,0.045,11589616.0,375.564,41.8,18.571,81.63
2020-04-30,Europe,48519.0,7594.0,0.67,407235.0,0.039,11589616.0,375.564,41.8,18.571,81.63
2020-05-01,Europe,49032.0,7703.0,0.65,430786.0,0.033,11589616.0,375.564,41.8,18.571,81.63
2020-05-02,Europe,49517.0,7765.0,0.65,447268.0,0.031,11589616.0,375.564,41.8,18.571,81.63
2020-05-03,Europe,49906.0,7844.0,0.65,460698.0,0.029,11589616.0,375.564,41.8,18.571,81.63
2020-05-04,Europe,50267.0,7924.0,0.66,483897.0,0.027,11589616.0,375.564,41.8,18.571,81.63
2020-05-05,Europe,50509.0,8016.0,0.68,505418.0,0.026,11589616.0,375.564,41.8,18.571,81.63
2020-05-06,Europe,50781.0,8339.0,0.69,526180.0,0.026,11589616.0,375.564,41.8,18.571,81.63
2020-05-07,Europe,51420.0,8415.0,0.71,548211.0,0.026,11589616.0,375.564,41.8,18.571,81.63
2020-05-08,Europe,52011.0,8521.0,0.72,574093.0,0.028,11589616.0,375.564,41.8,18.571,81.63
2020-05-09,Europe,52596.0,8581.0,0.73,595105.0,0.027,11589616.0,375.564,41.8,18.571,81.63
2020-05-10,Europe,53081.0,8656.0,0.73,607406.0,0.028,11589616.0,375.564,41.8,18.571,81.63
2020-05-11,Europe,53449.0,8707.0,0.72,618461.0,0.029,11589616.0,375.564,41.8,18.571,81.63
2020-05-12,Europe,53779.0,8761.0,0.71,638976.0,0.028,11589616.0,375.564,41.8,18.571,81.63
2020-05-13,Europe,53981.0,8843.0,0.7,662116.0,0.026,11589616.0,375.564,41.8,18.571,81.63
2020-05-14,Europe,54288.0,8903.0,0.69,682379.0,0.025,11589616.0,375.564,41.8,18.571,81.63
2020-05-15,Europe,54644.0,8959.0,0.7,703263.0,0.025,11589616.0,375.564,41.8,18.571,81.63
2020-05-16,Europe,54989.0,9005.0,0.7,717688.0,0.025,11589616.0,375.564,41.8,18.571,81.63
2020-05-17,Europe,55280.0,9052.0,0.71,727791.0,0.024,11589616.0,375.564,41.8,18.571,81.63
2020-05-18,Europe,55559.0,9080.0,0.71,738501.0,0.023,11589616.0,375.564,41.8,18.571,81.63
2020-05-19,Europe,55791.0,9108.0,0.72,755202.0,0.023,11589616.0,375.564,41.8,18.571,81.63
2020-05-20,Europe,55983.0,9150.0,0.72,773961.0,0.024,11589616.0,375.564,41.8,18.571,81.63
2020-05-21,Europe,56235.0,9186.0,0.72,783839.0,0.024,11589616.0,375.564,41.8,18.571,81.63
2020-05-22,Europe,56511.0,9212.0,0.72,797117.0,0.024,11589616.0,375.564,41.8,18.571,81.63
2020-05-23,Europe,56810.0,9237.0,0.73,806344.0,0.025,11589616.0,375.564,41.8,18.571,81.63
2020-05-24,Europe,57092.0,9280.0,0.73,813366.0,0.026,11589616.0,375.564,41.8,18.571,81.63
2020-05-25,Europe,57342.0,9312.0,0.72,823348.0,0.026,11589616.0,375.564,41.8,18.571,81.63
2020-05-26,Europe,57455.0,9334.0,0.71,839573.0,0.025,11589616.0,375.564,41.8,18.571,81.63
2020-05-27,Europe,57592.0,9364.0,0.71,857345.0,0.023,11589616.0,375.564,41.8,18.571,81.63
2020-05-28,Europe,57849.0,9388.0,0.71,870435.0,0.023,11589616.0,375.564,41.8,18.571,81.63
2020-05-29,Europe,58061.0,9430.0,0.7,884051.0,0.022,11589616.0,375.564,41.8,18.571,81.63
2020-05-30,Europe,58186.0,9453.0,0.69,893780.0,0.02,11589616.0,375.564,41.8,18.571,81.63
2020-05-31,Europe,58381.0,9467.0,0.69,900575.0,0.019,11589616.0,375.564,41.8,18.571,81.63
2020-06-01,Europe,58517.0,9486.0,0.69,906013.0,0.019,11589616.0,375.564,41.8,18.571,81.63
2020-06-02,Europe,58615.0,9505.0,0.68,916669.0,0.017,11589616.0,375.564,41.8,18.571,81.63
2020-06-03,Europe,58685.0,9522.0,0.68,931469.0,0.017,11589616.0,375.564,41.8,18.571,81.63
2020-06-04,Europe,58767.0,9548.0,0.69,944311.0,0.018,11589616.0,375.564,41.8,18.571,81.63
2020-06-05,Europe,58907.0,9566.0,0.72,957394.0,0.017,11589616.0,375.564,41.8,18.571,81.63
2020-06-06,Europe,59072.0,9580.0,0.74,969259.0,0.017,11589616.0,375.564,41.8,18.571,81.63
2020-06-07,Europe,59226.0,9595.0,0.76,976566.0,0.016,11589616.0,375.564,41.8,18.571,81.63
2020-06-08,Europe,59348.0,9606.0,0.77,987579.0,0.016,11589616.0,375.564,41.8,18.571,81.63
2020-06-09,Europe,59437.0,9619.0,0.77,1002664.0,0.016,11589616.0,375.564,41.8,18.571,81.63
2020-06-10,Europe,59569.0,9629.0,0.78,1016990.0,0.015,11589616.0,375.564,41.8,18.571,81.63
2020-06-11,Europe,59711.0,9636.0,0.78,1030931.0,0.014,11589616.0,375.564,41.8,18.571,81.63
2020-06-12,Europe,59819.0,9646.0,0.77,1044674.0,0.013,11589616.0,375.564,41.8,18.571,81.63
2020-06-13,Europe,59918.0,9650.0,0.78,1057195.0,0.012,11589616.0,375.564,41.8,18.571,81.63
2020-06-14,Europe,60029.0,9655.0,0.79,1063440.0,0.012,11589616.0,375.564,41.8,18.571,81.63
2020-06-15,Europe,60100.0,9661.0,0.79,1075345.0,0.011,11589616.0,375.564,41.8,18.571,81.63
2020-06-16,Europe,60155.0,9663.0,0.79,1090539.0,0.011,11589616.0,375.564,41.8,18.571,81.63
2020-06-17,Europe,60244.0,9675.0,0.81,1105851.0,0.01,11589616.0,375.564,41.8,18.571,81.63
2020-06-18,Europe,60348.0,9683.0,0.83,1119810.0,0.01,11589616.0,375.564,41.8,18.571,81.63
2020-06-19,Europe,60476.0,9695.0,0.84,1133205.0,0.01,11589616.0,375.564,41.8,18.571,81.63
2020-06-20,Europe,60550.0,9696.0,0.86,1145739.0,0.01,11589616.0,375.564,41.8,18.571,81.63
2020-06-21,Europe,60550.0,9696.0,0.88,1152341.0,0.01,11589616.0,375.564,41.8,18.571,81.63
2020-06-22,Europe,60550.0,9696.0,0.94,1163470.0,0.01,11589616.0,375.564,41.8,18.571,81.63
2020-06-23,Europe,60810.0,9713.0,1.01,1180853.0,0.01,11589616.0,375.564,41.8,18.571,81.63
2020-06-24,Europe,60898.0,9722.0,1.0,1199319.0,0.01,11589616.0,375.564,41.8,18.571,81.63
2020-06-25,Europe,61007.0,9726.0,0.99,1214521.0,0.009,11589616.0,375.564,41.8,18.571,81.63
2020-06-26,Europe,61106.0,9731.0,0.98,1229075.0,0.009,11589616.0,375.564,41.8,18.571,81.63
2020-06-27,Europe,61209.0,9732.0,0.97,1240025.0,0.009,11589616.0,375.564,41.8,18.571,81.63
2020-06-28,Europe,61295.0,9732.0,0.98,1246209.0,0.009,11589616.0,375.564,41.8,18.571,81.63
2020-06-29,Europe,61361.0,9732.0,0.98,1258201.0,0.009,11589616.0,375.564,41.8,18.571,81.63
2020-06-30,Europe,61427.0,9747.0,0.99,1274263.0,0.009,11589616.0,375.564,41.8,18.571,81.63
2020-07-01,Europe,61509.0,9754.0,1.0,1289435.0,0.009,11589616.0,375.564,41.8,18.571,81.63
2020-07-02,Europe,61598.0,9761.0,1.01,1303042.0,0.009,11589616.0,375.564,41.8,18.571,81.63
2020-07-03,Europe,61727.0,9765.0,1.04,1315418.0,0.009,11589616.0,375.564,41.8,18.571,81.63
2020-07-04,Europe,61838.0,9771.0,1.06,1325421.0,0.009,11589616.0,375.564,41.8,18.571,81.63
2020-07-05,Europe,62016.0,9771.0,1.07,1331221.0,0.009,11589616.0,375.564,41.8,18.571,81.63
2020-07-06,Europe,62058.0,9774.0,1.06,1341942.0,0.009,11589616.0,375.564,41.8,18.571,81.63
2020-07-07,Europe,62058.0,9774.0,1.07,1355866.0,0.009,11589616.0,375.564,41.8,18.571,81.63
2020-07-08,Europe,62123.0,9776.0,1.1,1369725.0,0.01,11589616.0,375.564,41.8,18.571,81.63
2020-07-09,Europe,62210.0,9778.0,1.14,1382260.0,0.01,11589616.0,375.564,41.8,18.571,81.63
2020-07-10,Europe,62357.0,9781.0,1.21,1394282.0,0.01,11589616.0,375.564,41.8,18.571,81.63
2020-07-11,Europe,62469.0,9782.0,1.26,1403572.0,0.01,11589616.0,375.564,41.8,18.571,81.63
2020-07-12,Europe,62707.0,9782.0,1.32,1409194.0,0.011,11589616.0,375.564,41.8,18.571,81.63
2020-07-13,Europe,62707.0,9782.0,1.33,1419435.0,0.011,11589616.0,375.564,41.8,18.571,81.63
2020-07-14,Europe,62781.0,9787.0,1.38,1434505.0,0.012,11589616.0,375.564,41.8,18.571,81.63
